cell_number,execution_time
1,0.1747066974639892
2,0.1682331562042236
3,0.157463788986206
1,0.1358659267425537
2,0.157123327255249
3,0.1822049617767334
1,0.174119234085083
2,0.1467852592468261
3,0.1366846561431884
4,3.4665110111236572
