inputName,DEVICE,BOARD,FUNCTION,DATA_TYPE,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,V_VAL_29,V_VAL_30,V_VAL_31,V_VAL_32,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,M_VAL_33,M_VAL_34,M_VAL_35,M_VAL_36,M_VAL_37,M_VAL_38,M_VAL_39,M_VAL_40,M_VAL_41,M_VAL_42,M_VAL_43,M_VAL_44,M_VAL_45,M_VAL_46,M_VAL_47,M_VAL_48,M_VAL_49,M_VAL_50,M_VAL_51,M_VAL_52,M_VAL_53,M_VAL_54,M_VAL_55,M_VAL_56,M_VAL_57,M_VAL_58,M_VAL_59,M_VAL_60,M_VAL_61,M_VAL_62,M_VAL_63,M_VAL_64,M_VAL_65,M_VAL_66,M_VAL_67,M_VAL_68,M_VAL_69,M_VAL_70,M_VAL_71,M_VAL_72
11,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9117.57421875,10092.2373046875,15130.97265625,2493.307861328125,8686.0322265625,5009.35009765625,0.0,0.0,4051.710693359375,3967.01025390625,9916.1513671875,4525.56640625,3047.96875,3391.84130859375,2977.962890625,280.07305908203125,966.2445678710938,2237.6796875,4363.72119140625,204.310302734375,281.0286560058594,846.3914184570312,0.0,0.0,6252.1044921875,5510.12939453125,6682.2001953125,3017.64697265625,1201.719482421875,5510.26708984375,202.23175048828125,539.962890625,2488.097412109375,3563.776611328125,4399.84375,3798.19580078125,2668.41845703125,2318.15283203125,196.11463928222656,0.0,1391.367431640625,1217.2891845703125,4604.79443359375,1023.2875366210938,1117.583984375,1088.034423828125,37.52455139160156,925.2857055664062,4280.11083984375,1733.7969970703125,7278.962890625,0.0,3926.377197265625,2662.43701171875,949.8570556640624,1070.5836181640625,1593.825439453125,615.7146606445312,3576.41650390625,452.6416015625,2077.513916015625,1955.29638671875,0.0,310.6427001953125,938.5393676757812,549.50537109375,1481.5845947265625,254.99888610839844,620.6787719726562,1248.818115234375,763.5645751953125
12,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.1990966796875,4387.923828125,8268.6728515625,7484.8857421875,3673.416748046875,1581.9896240234375,4701.26416015625,637.801513671875,527.3291015625,3902.251953125,1064.0001220703125,4960.62841796875,2069.435546875,0.0,1301.0902099609375,0.0,0.0,427.528564453125,635.8359375,3315.43212890625,0.0760421752929687,86.4132080078125,1477.5888671875,43.281227111816406,593.42236328125,2195.60986328125,897.5003051757812,6669.34912109375,0.0,1674.3048095703125,3769.365966796875,0.0,0.0,1171.668212890625,646.0813598632812,2977.2802734375,387.2914733886719,563.6702270507812,2812.525634765625,406.3611755371094,226.0492248535156,427.1429443359375,0.0,1936.181884765625,0.0,588.07861328125,676.1060180664062,425.4560241699219,2211.6533203125,1384.111083984375,1927.7349853515625,2882.54052734375,0.0,1292.4671630859375,2543.132080078125,692.0361328125,569.9321899414062,198.4102783203125,247.1075134277344,1694.5703125,0.0,486.6790771484375,1215.180908203125,450.6388549804688,441.3043212890625,229.78790283203125,400.4773864746094,632.983642578125,0.0,401.2394409179688,553.13818359375,1064.962890625
38,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3439.4345703125,3533.14208984375,11378.6171875,1031.3935546875,1856.8336181640625,3179.573486328125,0.0,0.0,2356.36181640625,2866.30419921875,5580.65234375,0.0,1167.1357421875,1624.7049560546875,795.8341674804688,0.0,467.533203125,196.0313873291016,1640.045654296875,642.1205444335938,453.3162841796875,0.0,0.0,673.4583129882812,2131.746337890625,2329.285400390625,6969.2060546875,1607.43310546875,4993.35791015625,1255.1444091796875,3457.53076171875,933.8154907226562,945.4501953125,1039.239013671875,1198.8743896484375,0.0,758.00439453125,2092.710693359375,544.1769409179688,115.47259521484376,363.707275390625,50.40778732299805,1329.47265625,206.5689392089844,532.9370727539062,0.0,393.2190856933594,2362.534423828125,666.7933349609375,1776.702880859375,1384.6171875,207.958724975586,672.03125,1357.5679931640625,276.8173522949219,69.39665985107422,639.827880859375,677.9895629882812,1272.3359375,155.880126953125,385.5327453613281,502.39501953125,841.230712890625,232.27198791503903,117.21142578125,128.397216796875,253.358627319336,43.29673004150391,138.04278564453125,5.081138610839844,316.6044616699219
81,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2687.189208984375,3894.9638671875,9016.3330078125,1652.267822265625,2905.7109375,5359.42138671875,0.0,0.0,1613.4461669921875,1165.419677734375,4218.57373046875,0.0,867.288330078125,1593.649658203125,25.46226692199707,0.0,835.686767578125,0.0,679.1976928710938,0.0,139.0753173828125,0.0,391.857666015625,353.6821594238281,2026.3607177734373,3163.733154296875,2315.642333984375,0.0,379.8262023925781,2768.2490234375,1794.322998046875,493.3824462890625,1603.2880859375,584.6315307617188,1645.32080078125,0.0,1379.1043701171875,1102.0323486328125,1074.13134765625,269.30133056640625,400.31488037109375,244.8388519287109,615.62158203125,150.4719696044922,542.5133056640625,0.0,756.34912109375,238.23001098632807,329.1236877441406,1054.5267333984375,1115.288818359375,0.0,596.86865234375,827.46484375,246.45394897460932,360.299560546875,483.593017578125,730.8450927734375,809.215576171875,0.0,212.6634063720703,129.54782104492188,278.8262634277344,0.1099433898925781,100.41920471191406,18.94326400756836,136.4051971435547,0.0,127.64785766601562,0.0,218.04135131835932
5,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0069580078125,193.2113037109375,326.319580078125,1087.2862548828125,0.0,247.18019104003903,193.8203887939453,640.964111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9337.986328125,8563.11328125,13057.9716796875,5634.7978515625,3839.25244140625,7696.3369140625,0.0,0.0,2154.86474609375,3461.935546875,7331.96435546875,1723.8831787109375,1754.1845703125,909.2228393554688,0.0,0.0,956.8718872070312,865.7633666992188,2860.364501953125,845.907958984375,1290.051025390625,0.0,427.4240417480469,0.0,6407.75146484375,4785.93994140625,8283.873046875,0.0,2929.288818359375,3048.347900390625,554.5640258789062,0.0,1425.270263671875,3951.02197265625,10774.4033203125,0.0,0.0,1208.8758544921875,1.8184823989868164,201.3543701171875,771.6900634765625,1697.772216796875,3343.506591796875,189.081298828125,402.1025085449219,516.6583862304688,471.8597412109375,293.1002197265625,3886.34619140625,3787.361083984375,3434.77099609375,0.0,1525.9599609375,2770.10888671875,328.1631774902344,620.0072021484375,2285.235107421875,1958.9581298828125,3209.980712890625,0.0,1867.4761962890625,1410.077392578125,699.4171142578125,0.0,1294.7266845703125,551.3505249023438,876.8116455078125,145.07522583007812,311.8547058105469,515.2979736328125,489.1572570800781
70,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141.13026428222656,189.70489501953125,361.048828125,170.25596618652344,4.497766494750977,0.0,276.83251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.11878204345703,457.130615234375,533.7550048828125,735.19140625,140.3434600830078,817.8909912109375,410.5843505859375,653.87255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,RiscV,RiscV,matrix_mult_atmega_fault,int16_t,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14974.232421875,12183.7578125,22220.765625,4097.9931640625,13943.2060546875,8379.89453125,337.49169921875,0.0,9021.0341796875,15498.4755859375,19750.333984375,8049.6845703125,7501.29736328125,5488.15576171875,3946.05078125,0.0,12725.982421875,13445.4560546875,19791.876953125,9139.419921875,8740.677734375,5779.3076171875,8515.705078125,2856.115478515625,12183.7607421875,18857.537109375,17700.095703125,11182.5712890625,7369.2109375,5181.98388671875,7720.28173828125,0.0,13358.419921875,14996.0478515625,18566.197265625,5166.173828125,11267.37890625,6219.10400390625,1104.0213623046875,2237.389404296875,10095.755859375,10652.5771484375,18635.484375,5400.77490234375,8426.9267578125,6450.9130859375,1120.52099609375,0.0,14148.68359375,10848.0234375,14195.642578125,6313.80078125,5104.44091796875,2827.5712890625,2214.7099609375,0.0,8127.328125,12955.4423828125,15965.37890625,5241.17138671875,3865.272705078125,5554.580078125,0.0,0.0,8122.5380859375,14573.306640625,15225.3037109375,5717.87451171875,7729.22314453125,2876.391357421875,8508.5302734375
