DEVICE;BOARD;FUNCTION;DATA_TYPE;OPT_FLAG;MV_SIZE;InputGenerationTime;ProfilingTime;SimulationTime;FramaCExecutionTime;TotalExecutionTime
Leon3;Leon3;lud;float;optO4-Os;32x32;0.0182754770066821;14.59118578000198;10.144385261002752;48.78823434199876;513.8269862140005
Leon3;Leon3;lud;float;optO2-05;32x32;0.0182754770066821;12.902399556995078;8.193382241996005;48.78823434199876;254.9612834829968
Leon3;Leon3;lud;float;optO3-01;32x32;0.0182754770066821;14.69249067799683;7.615728078002576;48.78823434199876;382.80127800999617
Leon3;Leon3;lud;float;optO3-04;32x32;0.0182754770066821;14.574046322995857;7.958819751998817;48.78823434199876;466.573023510995
Leon3;Leon3;lud;float;optO2-00;32x32;0.0182754770066821;12.273537662993476;7.555767170997569;48.78823434199876;149.5304502739964
Leon3;Leon3;lud;float;optO3-00;32x32;0.0182754770066821;14.550966110997251;8.206116239001858;48.78823434199876;360.3975117070004
Leon3;Leon3;lud;float;optO2-02;32x32;0.0182754770066821;12.90473574399948;7.830503580997174;48.78823434199876;191.29305375999684
Leon3;Leon3;lud;float;optO2-03;32x32;0.0182754770066821;13.395859758995355;7.90582855699904;48.78823434199876;212.62762299500173
Leon3;Leon3;lud;float;optO2-01;32x32;0.0182754770066821;13.018983216999914;7.943287696994957;48.78823434199876;170.52967956200155
Leon3;Leon3;lud;float;optO2-06;32x32;0.0182754770066821;13.13355566500104;7.655426728000748;48.78823434199876;275.7820204620002
Leon3;Leon3;lud;float;optO1-02;32x32;0.0182754770066821;12.46171339400462;7.410760662001849;48.78823434199876;109.70467379000183
Leon3;Leon3;lud;float;optO1-03;32x32;0.0182754770066821;12.383338175000972;7.553960246994393;48.78823434199876;129.67163441099547
Leon3;Leon3;lud;float;optO3-03;32x32;0.0182754770066821;14.570872057003726;23.662858595002035;48.78823434199876;444.0113976799985
Leon3;Leon3;lud;float;optO2-08;32x32;0.0182754770066821;13.174859562001076;8.027264582997304;48.78823434199876;316.8398684989952
Leon3;Leon3;lud;float;optO1-01;32x32;0.0182754770066821;13.296435008000117;7.623593951000657;48.78823434199876;89.80460826800118
Leon3;Leon3;lud;float;optO3-02;32x32;0.0182754770066821;15.0252647120069;7.829133632003504;48.78823434199876;405.7188848509977
Leon3;Leon3;lud;float;optO1-00;32x32;0.0182754770066821;12.68659823499911;7.3466436980015715;48.78823434199876;68.8409366900014
Leon3;Leon3;lud;float;optO2-07;32x32;0.0182754770066821;12.419804640994698;7.348146055999678;48.78823434199876;295.59508419699705
Arm;Arm;lud;double;optO5-Ofast;32x32;0.0141198819983401;13.54406730500341;8.852966531005222;47.25591279799846;997.9125485800032
Arm;Arm;lud;double;optO2-09;32x32;0.0141198819983401;11.640601940001943;6.92830638900341;47.25591279799846;825.5755658330017
Arm;Arm;lud;double;optO3-05;32x32;0.0141198819983401;13.679821368998091;7.461464473999513;47.25591279799846;952.5922182260038
Arm;Arm;lud;double;optO6-Og;32x32;0.0141198819983401;11.493388521994348;6.6456753320017015;47.25591279799846;1016.083462843002
Arm;Arm;lud;double;optO4-Os;32x32;0.0141198819983401;13.99800406999566;8.880117974003952;47.25591279799846;975.4898135010008
Arm;Arm;lud;double;optO2-05;32x32;0.0141198819983401;12.25769478300208;7.2484916929970495;47.25591279799846;749.4858777160043
Arm;Arm;lud;double;optO3-01;32x32;0.0141198819983401;13.881165371996758;7.6199127129948465;47.25591279799846;868.1192186449989
Arm;Arm;lud;double;optO3-04;32x32;0.0141198819983401;13.72226132400101;7.367496951002977;47.25591279799846;931.4264418740058
Arm;Arm;lud;double;optO2-00;32x32;0.0141198819983401;11.944084949995158;6.822296810001717;47.25591279799846;650.920567924004
Arm;Arm;lud;double;optO3-00;32x32;0.0141198819983401;13.669262030998652;7.299812280005426;47.25591279799846;846.5964224540003
Arm;Arm;lud;double;optO2-02;32x32;0.0141198819983401;12.219583720005176;7.130255289004708;47.25591279799846;689.7256345560018
Arm;Arm;lud;double;optO2-03;32x32;0.0141198819983401;12.989779633004218;7.765334405994508;47.25591279799846;710.5075134190047
Arm;Arm;lud;double;optO2-01;32x32;0.0141198819983401;12.303415514004882;7.08482989899494;47.25591279799846;670.3447997140029
Arm;Arm;lud;double;optO2-06;32x32;0.0141198819983401;12.2120065909985;7.056761218998872;47.25591279799846;768.7808135470041
Arm;Arm;lud;double;optO1-02;32x32;0.0141198819983401;12.28996511400328;7.06770453399804;47.25591279799846;612.6166130870042
Arm;Arm;lud;double;optO1-03;32x32;0.0141198819983401;12.248124186000496;7.210103566001635;47.25591279799846;632.1203336180042
Arm;Arm;lud;double;optO3-03;32x32;0.0141198819983401;13.530165994998242;7.422714470994833;47.25591279799846;910.3065598570028
Arm;Arm;lud;double;optO2-08;32x32;0.0141198819983401;12.313120772996626;7.276928824001516;47.25591279799846;806.9696552890018
Arm;Arm;lud;double;optO1-01;32x32;0.0141198819983401;12.803593659999024;7.192314442996576;47.25591279799846;593.2327815730023
Arm;Arm;lud;double;optO3-02;32x32;0.0141198819983401;13.78997697700106;7.391966602997854;47.25591279799846;889.327200407999
Arm;Arm;lud;double;optO1-00;32x32;0.0141198819983401;12.175917821994515;7.142652501002885;47.25591279799846;573.2124038239999
Arm;Arm;lud;double;optO2-07;32x32;0.0141198819983401;11.746743594994769;6.733274000995152;47.25591279799846;787.3222890420002
Arm;Arm;lud;float;optO5-Ofast;32x32;0.0109850090011605;13.937960866001958;8.594120746995031;47.32422339399636;488.5466489360042
Arm;Arm;lud;float;optO2-09;32x32;0.0109850090011605;11.927029204001885;6.833723097995971;47.32422339399636;317.33430986600433
Arm;Arm;lud;float;optO3-05;32x32;0.0109850090011605;13.620912507001776;7.058507162997557;47.32422339399636;442.60541186300543
Arm;Arm;lud;float;optO6-Og;32x32;0.0109850090011605;11.606941198995628;6.386443515999417;47.32422339399636;506.5845155260031
Arm;Arm;lud;float;optO4-Os;32x32;0.0109850090011605;14.36155538499588;9.000865107002028;47.32422339399636;465.9919772130015
Arm;Arm;lud;float;optO2-05;32x32;0.0109850090011605;12.409474702995794;6.8872603150011855;47.32422339399636;241.6735351489988
Arm;Arm;lud;float;optO3-01;32x32;0.0109850090011605;13.737550014993758;7.671086608999758;47.32422339399636;359.66477708800085
Arm;Arm;lud;float;optO3-04;32x32;0.0109850090011605;13.807737589995668;7.125020252999093;47.32422339399636;421.8947776970017
Arm;Arm;lud;float;optO2-00;32x32;0.0109850090011605;11.940790589993412;6.749728032002167;47.32422339399636;144.27256285800104
Arm;Arm;lud;float;optO3-00;32x32;0.0109850090011605;13.604377360003127;7.213658027998463;47.32422339399636;338.2122586309997
Arm;Arm;lud;float;optO2-02;32x32;0.0109850090011605;12.45186128399655;7.037636635002855;47.32422339399636;182.8306254269992
Arm;Arm;lud;float;optO2-03;32x32;0.0109850090011605;12.570282380998831;7.493192563000775;47.32422339399636;202.94081241200183
Arm;Arm;lud;float;optO2-01;32x32;0.0109850090011605;12.09634177100088;6.897076248998928;47.32422339399636;163.31123389099955
Arm;Arm;lud;float;optO2-06;32x32;0.0109850090011605;12.063567821998731;6.936989759000426;47.32422339399636;260.7350504760034
Arm;Arm;lud;float;optO1-02;32x32;0.0109850090011605;12.240899600998093;7.020168877003016;47.32422339399636;106.24577695200423
Arm;Arm;lud;float;optO1-03;32x32;0.0109850090011605;12.39805406099913;6.859400239001843;47.32422339399636;125.55120494199946
Arm;Arm;lud;float;optO3-03;32x32;0.0109850090011605;13.527903373003936;7.083688017002714;47.32422339399636;400.933060248004
Arm;Arm;lud;float;optO2-08;32x32;0.0109850090011605;12.036574512007064;7.241118265003024;47.32422339399636;298.534985256003
Arm;Arm;lud;float;optO1-01;32x32;0.0109850090011605;13.04433262499515;7.184012798999902;47.32422339399636;86.94569219700497
Arm;Arm;lud;float;optO3-02;32x32;0.0109850090011605;13.633260507995146;6.930248621996725;47.32422339399636;380.2851537790048
Arm;Arm;lud;float;optO1-00;32x32;0.0109850090011605;12.389059554996493;6.955604056005541;47.32422339399636;66.68932750100066
Arm;Arm;lud;float;optO2-07;32x32;0.0109850090011605;11.646053336000476;6.780979076997028;47.32422339399636;279.22090692500205
Atmega328p;Atmega328p;lud;double;optO5-Ofast;32x32;0.0391446389985503;14.497713215001568;7.440614070001175;48.82799473100022;1016.4824110289992
Atmega328p;Atmega328p;lud;double;optO2-09;32x32;0.0391446389985503;12.745196038995346;7.04386093300127;48.82799473100022;841.6940647559968
Atmega328p;Atmega328p;lud;double;optO3-05;32x32;0.0391446389985503;14.063661662999948;7.245957850005652;48.82799473100022;971.6542366310024
Atmega328p;Atmega328p;lud;double;optO6-Og;32x32;0.0391446389985503;12.8913813629988;6.805109490996983;48.82799473100022;1036.2287109280005
Atmega328p;Atmega328p;lud;double;optO4-Os;32x32;0.0391446389985503;15.329887735002558;7.483717032999266;48.82799473100022;994.499061743998
Atmega328p;Atmega328p;lud;double;optO2-05;32x32;0.0391446389985503;13.65415946400026;7.530679244999192;48.82799473100022;760.3180695600022
Atmega328p;Atmega328p;lud;double;optO3-01;32x32;0.0391446389985503;15.282728487996792;7.084640435001347;48.82799473100022;886.6879335560006
Atmega328p;Atmega328p;lud;double;optO3-04;32x32;0.0391446389985503;14.908865809993586;6.978923504000704;48.82799473100022;950.2896986209962
Atmega328p;Atmega328p;lud;double;optO2-00;32x32;0.0391446389985503;13.135202502002358;6.910331852006493;48.82799473100022;654.496270990996
Atmega328p;Atmega328p;lud;double;optO3-00;32x32;0.0391446389985503;14.959413573997152;7.594322466000449;48.82799473100022;864.2877548019969
Atmega328p;Atmega328p;lud;double;optO2-02;32x32;0.0391446389985503;13.530448874997091;6.994293212002958;48.82799473100022;695.7002068069996
Atmega328p;Atmega328p;lud;double;optO2-03;32x32;0.0391446389985503;13.988030059997982;7.952907965998747;48.82799473100022;717.720034922997
Atmega328p;Atmega328p;lud;double;optO2-01;32x32;0.0391446389985503;13.536632748997365;7.070280480002111;48.82799473100022;675.1349258670016
Atmega328p;Atmega328p;lud;double;optO2-06;32x32;0.0391446389985503;13.105033496998658;6.971536762001051;48.82799473100022;780.4239057590021
Atmega328p;Atmega328p;lud;double;optO1-02;32x32;0.0391446389985503;12.826135003000672;7.078602159002912;48.82799473100022;613.4712664479957
Atmega328p;Atmega328p;lud;double;optO1-03;32x32;0.0391446389985503;13.074950000998795;7.833186467993073;48.82799473100022;634.4205712729963
Atmega328p;Atmega328p;lud;double;optO3-03;32x32;0.0391446389985503;14.947721554002785;3.735678457000176;48.82799473100022;928.3603736489968
Atmega328p;Atmega328p;lud;double;optO2-08;32x32;0.0391446389985503;13.64094470800046;7.194074020997505;48.82799473100022;821.8436243109973
Atmega328p;Atmega328p;lud;double;optO1-01;32x32;0.0391446389985503;13.630844300001629;7.111938615998952;48.82799473100022;593.5341677429969
Atmega328p;Atmega328p;lud;double;optO3-02;32x32;0.0391446389985503;15.407687511993572;7.469205205001344;48.82799473100022;909.6013945119994
Atmega328p;Atmega328p;lud;double;optO1-00;32x32;0.0391446389985503;13.22145453900157;7.257353688997682;48.82799473100022;572.7596260380014
Atmega328p;Atmega328p;lud;double;optO2-07;32x32;0.0391446389985503;12.959501592005836;7.547787416006031;48.82799473100022;800.9636297550023
Atmega328p;Atmega328p;lud;float;optO5-Ofast;32x32;0.0100351739965844;13.79108666099637;6.591906806999759;46.60673828200379;484.3882013629991
Atmega328p;Atmega328p;lud;float;optO2-09;32x32;0.0100351739965844;12.634626014005336;7.074935554999684;46.60673828200379;312.21534516500105
Atmega328p;Atmega328p;lud;float;optO3-05;32x32;0.0100351739965844;14.677363745999171;6.993746330997965;46.60673828200379;442.05645115899824
Atmega328p;Atmega328p;lud;float;optO6-Og;32x32;0.0100351739965844;12.090987333998784;6.848746931995265;46.60673828200379;503.3615471399971
Atmega328p;Atmega328p;lud;float;optO4-Os;32x32;0.0100351739965844;14.83379673300078;7.05052735600475;46.60673828200379;463.9758597139953
Atmega328p;Atmega328p;lud;float;optO2-05;32x32;0.0100351739965844;12.227794797996468;6.554760735001764;46.60673828200379;237.36250977099556
Atmega328p;Atmega328p;lud;float;optO3-01;32x32;0.0100351739965844;14.942394352001427;7.21663733299647;46.60673828200379;356.76337640999554
Atmega328p;Atmega328p;lud;float;optO3-04;32x32;0.0100351739965844;14.646979238001222;7.158630562000326;46.60673828200379;420.3621152350024
Atmega328p;Atmega328p;lud;float;optO2-00;32x32;0.0100351739965844;12.067748802997812;6.34237431800284;46.60673828200379;142.15668532499694
Atmega328p;Atmega328p;lud;float;optO3-00;32x32;0.0100351739965844;15.074249618002796;7.216839391003305;46.60673828200379;334.5561258949965
Atmega328p;Atmega328p;lud;float;optO2-02;32x32;0.0100351739965844;12.043197218001296;6.987512685002002;46.60673828200379;180.06194606600184
Atmega328p;Atmega328p;lud;float;optO2-03;32x32;0.0100351739965844;12.939056325005367;6.73539788400376;46.60673828200379;199.7907301009982
Atmega328p;Atmega328p;lud;float;optO2-01;32x32;0.0100351739965844;12.030873613999574;6.726523766003083;46.60673828200379;160.98685109699727
Atmega328p;Atmega328p;lud;float;optO2-06;32x32;0.0100351739965844;11.872725187997275;6.509468299002037;46.60673828200379;255.77085241700115
Atmega328p;Atmega328p;lud;float;optO1-02;32x32;0.0100351739965844;12.338682904999589;6.587332738999976;46.60673828200379;104.56780868100032
Atmega328p;Atmega328p;lud;float;optO1-03;32x32;0.0100351739965844;12.357504681000137;6.729908764995344;46.60673828200379;123.70223679899937
Atmega328p;Atmega328p;lud;float;optO3-03;32x32;0.0100351739965844;15.30613805900066;3.590146761001961;46.60673828200379;398.5038559079985
Atmega328p;Atmega328p;lud;float;optO2-08;32x32;0.0100351739965844;12.034299491999263;6.631615343998419;46.60673828200379;292.47940825599653
Atmega328p;Atmega328p;lud;float;optO1-01;32x32;0.0100351739965844;13.185041816999728;6.607804787003261;46.60673828200379;85.61063715400087
Atmega328p;Atmega328p;lud;float;optO3-02;32x32;0.0100351739965844;15.267961586003366;7.524087459998554;46.60673828200379;379.5824646839974
Atmega328p;Atmega328p;lud;float;optO1-00;32x32;0.0100351739965844;12.324617915001;6.843100393001805;46.60673828200379;65.7908315099994
Atmega328p;Atmega328p;lud;float;optO2-07;32x32;0.0100351739965844;11.783823220997874;6.204471474993625;46.60673828200379;273.78453530799743
Thumb;Thumb;lud;double;optO5-Ofast;32x32;0.0208737870052573;13.830186859006062;8.91255623500183;47.21068269199896;1019.9302092970028
Thumb;Thumb;lud;double;optO2-09;32x32;0.0208737870052573;13.075705201001256;6.892063580002287;47.21068269199896;844.1732056620021
Thumb;Thumb;lud;double;optO3-05;32x32;0.0208737870052573;13.646575571998255;7.038649472000543;47.21068269199896;974.5308363779986
Thumb;Thumb;lud;double;optO6-Og;32x32;0.0208737870052573;11.73577769100666;6.128149323005346;47.21068269199896;1037.8197964339995
Thumb;Thumb;lud;double;optO4-Os;32x32;0.0208737870052573;13.990409928999725;8.582707200002915;47.21068269199896;997.1490238429978
Thumb;Thumb;lud;double;optO2-05;32x32;0.0208737870052573;12.335041993996128;6.855805510997016;47.21068269199896;766.4056191850032
Thumb;Thumb;lud;double;optO3-01;32x32;0.0208737870052573;15.105756666998786;7.462862560001668;47.21068269199896;890.331493095
Thumb;Thumb;lud;double;optO3-04;32x32;0.0208737870052573;13.763038983001024;7.1105887919984525;47.21068269199896;953.810800502004
Thumb;Thumb;lud;double;optO2-00;32x32;0.0208737870052573;12.032876901001146;6.643674618004297;47.21068269199896;668.9325756910039
Thumb;Thumb;lud;double;optO3-00;32x32;0.0208737870052573;15.427929464000044;8.090095143001236;47.21068269199896;867.7381741460049
Thumb;Thumb;lud;double;optO2-02;32x32;0.0208737870052573;12.422744401999807;7.008673452000949;47.21068269199896;707.7806068860009
Thumb;Thumb;lud;double;optO2-03;32x32;0.0208737870052573;12.699849247997918;7.437280058002216;47.21068269199896;727.9483857340019
Thumb;Thumb;lud;double;optO2-01;32x32;0.0208737870052573;12.460823888999585;6.891133498000272;47.21068269199896;688.3120886890028
Thumb;Thumb;lud;double;optO2-06;32x32;0.0208737870052573;12.321781675993408;6.915336045000004;47.21068269199896;785.6734227580018
Thumb;Thumb;lud;double;optO1-02;32x32;0.0208737870052573;12.090653003004263;6.89343845500116;47.21068269199896;630.9685683450007
Thumb;Thumb;lud;double;optO1-03;32x32;0.0208737870052573;12.464686464998522;6.753475730998616;47.21068269199896;650.220264784999
Thumb;Thumb;lud;double;optO3-03;32x32;0.0208737870052573;13.947002193999651;7.1769093870025245;47.21068269199896;932.8904398200028
Thumb;Thumb;lud;double;optO2-08;32x32;0.0208737870052573;12.420941196003696;7.746945765000419;47.21068269199896;824.169883458002
Thumb;Thumb;lud;double;optO1-01;32x32;0.0208737870052573;13.04901703199721;6.923367169001722;47.21068269199896;611.9258360110034
Thumb;Thumb;lud;double;optO3-02;32x32;0.0208737870052573;14.355611501996464;6.970618589002697;47.21068269199896;911.721807148002
Thumb;Thumb;lud;double;optO1-00;32x32;0.0208737870052573;12.43738236399804;6.862023042995133;47.21068269199896;591.9013499389985
Thumb;Thumb;lud;double;optO2-07;32x32;0.0208737870052573;11.64652871099679;6.594912519998616;47.21068269199896;803.9628611010048
Thumb;Thumb;lud;float;optO5-Ofast;32x32;0.027017248001357;13.679614922002656;8.210538488994644;50.22293026000261;507.81749812600174
Thumb;Thumb;lud;float;optO2-09;32x32;0.027017248001357;12.102125566998438;6.393093165999744;50.22293026000261;334.4474423810025
Thumb;Thumb;lud;float;optO3-05;32x32;0.027017248001357;13.9595547659992;7.410651922997204;50.22293026000261;462.00728170300135
Thumb;Thumb;lud;float;optO6-Og;32x32;0.027017248001357;11.594090214995958;5.869583021005383;50.22293026000261;525.3110518739995
Thumb;Thumb;lud;float;optO4-Os;32x32;0.027017248001357;14.896207057005086;8.958809814001143;50.22293026000261;485.8976318190034
Thumb;Thumb;lud;float;optO2-05;32x32;0.027017248001357;12.843374665004376;7.007387311998173;50.22293026000261;257.763177255998
Thumb;Thumb;lud;float;optO3-01;32x32;0.027017248001357;14.084471753005346;7.60274025399849;50.22293026000261;377.2827500760032
Thumb;Thumb;lud;float;optO3-04;32x32;0.027017248001357;13.784560560998216;7.099579273999552;50.22293026000261;440.5993945900045
Thumb;Thumb;lud;float;optO2-00;32x32;0.027017248001357;12.906205170998874;7.126562505996844;50.22293026000261;154.73305539799912
Thumb;Thumb;lud;float;optO3-00;32x32;0.027017248001357;13.982343551004304;7.06411848100106;50.22293026000261;355.5486294630027
Thumb;Thumb;lud;float;optO2-02;32x32;0.027017248001357;12.819850225001574;7.919815050998295;50.22293026000261;195.57691634500225
Thumb;Thumb;lud;float;optO2-03;32x32;0.027017248001357;14.11940004999633;7.584897489003197;50.22293026000261;217.3304701820016
Thumb;Thumb;lud;float;optO2-01;32x32;0.027017248001357;12.554535415001736;7.494524437999644;50.22293026000261;174.809501634998
Thumb;Thumb;lud;float;optO2-06;32x32;0.027017248001357;12.3219256079974;7.102003690000856;50.22293026000261;277.2162536420001
Thumb;Thumb;lud;float;optO1-02;32x32;0.027017248001357;13.826653839001663;7.41761851299816;50.22293026000261;113.96466964999854
Thumb;Thumb;lud;float;optO1-03;32x32;0.027017248001357;13.16937243999564;7.465150554999127;50.22293026000261;134.6524939640003
Thumb;Thumb;lud;float;optO3-03;32x32;0.027017248001357;13.799939425000048;7.242786572001933;50.22293026000261;419.6803415149989
Thumb;Thumb;lud;float;optO2-08;32x32;0.027017248001357;12.662697831001424;7.049988770006166;50.22293026000261;315.9005299130004
Thumb;Thumb;lud;float;optO1-01;32x32;0.027017248001357;13.913608429000304;7.481932760994823;50.22293026000261;92.6869798550033
Thumb;Thumb;lud;float;optO3-02;32x32;0.027017248001357;14.070971984998325;7.219589027001348;50.22293026000261;398.60949422300473
Thumb;Thumb;lud;float;optO1-00;32x32;0.027017248001357;13.55531860300107;7.452868938999018;50.22293026000261;71.26585982499819
Thumb;Thumb;lud;float;optO2-07;32x32;0.027017248001357;11.970979072000771;6.913424678998126;50.22293026000261;296.13515787600045
RiscV;RiscV;lud;double;optO5-Ofast;32x32;0.012231734006491;13.905919677999918;51.77020010900014;46.87518249000277;2837.3948824499967
RiscV;RiscV;lud;double;optO2-09;32x32;0.012231734006491;11.600459930996294;49.73943164299999;46.87518249000277;2369.3678573889997
RiscV;RiscV;lud;double;optO3-05;32x32;0.012231734006491;13.40252113599854;50.77631692599971;46.87518249000277;2706.711666880001
RiscV;RiscV;lud;double;optO6-Og;32x32;0.012231734006491;11.678344854997704;48.89976595199551;46.87518249000277;2898.002580084998
RiscV;RiscV;lud;double;optO4-Os;32x32;0.012231734006491;13.864121293001515;51.05693233999773;46.87518249000277;2771.6605087029966
RiscV;RiscV;lud;double;optO2-05;32x32;0.012231734006491;12.205167378000624;50.3284165100049;46.87518249000277;2121.871838826999
RiscV;RiscV;lud;double;optO3-01;32x32;0.012231734006491;13.55097708500398;50.41773700500198;46.87518249000277;2497.353857213995
RiscV;RiscV;lud;double;optO3-04;32x32;0.012231734006491;13.3746810800003;50.30390870200063;46.87518249000277;2642.467047359998
RiscV;RiscV;lud;double;optO2-00;32x32;0.012231734006491;11.819643985996665;49.91690388900315;46.87518249000277;1808.3311910669945
RiscV;RiscV;lud;double;optO3-00;32x32;0.012231734006491;13.352792294994288;50.60996165999677;46.87518249000277;2433.3591596740007
RiscV;RiscV;lud;double;optO2-02;32x32;0.012231734006491;12.04796284600161;50.45316769999772;46.87518249000277;1933.6191798609943
RiscV;RiscV;lud;double;optO2-03;32x32;0.012231734006491;12.601192046000506;50.75018383000133;46.87518249000277;1996.9983983639977
RiscV;RiscV;lud;double;optO2-01;32x32;0.012231734006491;12.134869184999843;50.58981083500112;46.87518249000277;1871.0797691639964
RiscV;RiscV;lud;double;optO2-06;32x32;0.012231734006491;12.230705665999269;50.18192871000065;46.87518249000277;2184.3099777389943
RiscV;RiscV;lud;double;optO1-02;32x32;0.012231734006491;12.19862599499902;49.75693291799689;46.87518249000277;1684.3019911999943
RiscV;RiscV;lud;double;optO1-03;32x32;0.012231734006491;12.410569801002566;49.80434675600554;46.87518249000277;1746.5716117799966
RiscV;RiscV;lud;double;optO3-03;32x32;0.012231734006491;13.22767269799806;4.149236311997811;46.87518249000277;2578.7650625889946
RiscV;RiscV;lud;double;optO2-08;32x32;0.012231734006491;12.150174524998874;49.98633650899865;46.87518249000277;2307.9883885719973
RiscV;RiscV;lud;double;optO1-01;32x32;0.012231734006491;12.852121489995625;50.05242010999791;46.87518249000277;1622.323970215999
RiscV;RiscV;lud;double;optO3-02;32x32;0.012231734006491;13.474570677994052;50.50582661700173;46.87518249000277;2561.367038215998
RiscV;RiscV;lud;double;optO1-00;32x32;0.012231734006491;12.321370846999343;50.07454597200558;46.87518249000277;1559.393413328995
RiscV;RiscV;lud;double;optO2-07;32x32;0.012231734006491;11.693366968996996;49.78876653399493;46.87518249000277;2245.823979399
RiscV;RiscV;lud;float;optO5-Ofast;32x32;0.0252712410001549;13.538131859000714;51.44371440699615;47.39463895800145;1389.716339658
RiscV;RiscV;lud;float;optO2-09;32x32;0.0252712410001549;11.61214194999775;49.53724701399915;47.39463895800145;921.2883051959944
RiscV;RiscV;lud;float;optO3-05;32x32;0.0252712410001549;13.356835778002278;50.81717303700134;47.39463895800145;1259.3009499549953
RiscV;RiscV;lud;float;optO6-Og;32x32;0.0252712410001549;11.458037975004116;48.84426869800518;47.39463895800145;1450.0403876749988
RiscV;RiscV;lud;float;optO4-Os;32x32;0.0252712410001549;13.93018184999528;51.41012624299765;47.39463895800145;1324.7035808779983
RiscV;RiscV;lud;float;optO2-05;32x32;0.0252712410001549;12.125217341999814;50.53207731199655;47.39463895800145;674.0989424090003
RiscV;RiscV;lud;float;optO3-01;32x32;0.0252712410001549;13.539101875001506;50.318583797998144;47.39463895800145;1049.1836848429955
RiscV;RiscV;lud;float;optO3-04;32x32;0.0252712410001549;13.466806599004483;50.55755359199975;47.39463895800145;1195.0992650900007
RiscV;RiscV;lud;float;optO2-00;32x32;0.0252712410001549;11.794553835999976;50.00360647900379;47.39463895800145;360.74994878399593
