DEVICE;BOARD;FUNCTION;DATA_TYPE;OPT_FLAG;MV_SIZE;InputGenerationTime;ProfilingTime;SimulationTime;FramaCExecutionTime;TotalExecutionTime
Leon3;Leon3;lud;int32_t;optO6-Og;32x32;0.0162826810001206;11.239641567000035;6.851763623999432;44.59346464100054;1542.107876552
Leon3;Leon3;lud;int32_t;optO4-Os;32x32;0.0162826810001206;13.357089406999876;8.843694615000459;44.59346464100054;1502.7260019709995
Leon3;Leon3;lud;int32_t;optO2-05;32x32;0.0162826810001206;12.872185908000574;7.270430382000086;44.59346464100054;1257.355924805
Leon3;Leon3;lud;int32_t;optO3-01;32x32;0.0162826810001206;13.454884474999744;8.699952881999707;44.59346464100054;1379.1794694429996
Leon3;Leon3;lud;int32_t;optO3-04;32x32;0.0162826810001206;13.521333244000743;8.241177107000112;44.59346464100054;1458.891760479
Leon3;Leon3;lud;int32_t;optO2-00;32x32;0.0162826810001206;11.328125991999514;6.96365662900007;44.59346464100054;1158.060930753
Leon3;Leon3;lud;int32_t;optO3-00;32x32;0.0162826810001206;13.487997653000091;8.379912481999781;44.59346464100054;1356.9964188
Leon3;Leon3;lud;int32_t;optO2-02;32x32;0.0162826810001206;11.934704141000111;7.429735324999456;44.59346464100054;1197.5238097549995
Leon3;Leon3;lud;int32_t;optO2-03;32x32;0.0162826810001206;12.299819356000626;7.271389429999544;44.59346464100054;1217.148629746
Leon3;Leon3;lud;int32_t;optO2-01;32x32;0.0162826810001206;12.558707285999844;7.463341085999673;44.59346464100054;1178.1169765319996
Leon3;Leon3;lud;int32_t;optO2-06;32x32;0.0162826810001206;12.777868070000295;7.61848825099969;44.59346464100054;1277.783818892
Leon3;Leon3;lud;int32_t;optO1-02;32x32;0.0162826810001206;11.756314850999845;7.029833285000677;44.59346464100054;1120.807902174
Leon3;Leon3;lud;int32_t;optO1-03;32x32;0.0162826810001206;11.715354523000316;7.164321836000454;44.59346464100054;1139.7353843819997
Leon3;Leon3;lud;int32_t;optO3-03;32x32;0.0162826810001206;13.303256645000149;22.654656098000487;44.59346464100054;1437.1010961409995
Leon3;Leon3;lud;int32_t;optO2-08;32x32;0.0162826810001206;13.155545799999343;7.274149607000254;44.59346464100054;1316.7259309280005
Leon3;Leon3;lud;int32_t;optO1-01;32x32;0.0162826810001206;12.17450917899987;7.165824551999322;44.59346464100054;1101.9876834789998
Leon3;Leon3;lud;int32_t;optO3-02;32x32;0.0162826810001206;13.443362469999556;8.454209306000848;44.59346464100054;1401.10627945
Leon3;Leon3;lud;int32_t;optO1-00;32x32;0.0162826810001206;11.787965546000123;7.108119208000062;44.59346464100054;1082.6169343409997
Leon3;Leon3;lud;int32_t;optO2-07;32x32;0.0162826810001206;11.497895557000447;6.92095472300025;44.59346464100054;1296.24895136
Leon3;Leon3;lud;int64_t;optO5-Ofast;32x32;0.020804627999496;13.096193754000524;8.679465819999677;44.38984080200044;2053.350498055
Leon3;Leon3;lud;int64_t;optO2-09;32x32;0.020804627999496;11.409269234999556;7.065781936999883;44.38984080200044;1860.310310743
Leon3;Leon3;lud;int64_t;optO3-05;32x32;0.020804627999496;13.181773586999952;8.64028664899979;44.38984080200044;2008.901713478
Leon3;Leon3;lud;int64_t;optO6-Og;32x32;0.020804627999496;11.11951769799998;6.965066347999709;44.38984080200044;2071.4707713699995
Leon3;Leon3;lud;int64_t;optO4-Os;32x32;0.020804627999496;13.475235448000603;9.134277574000407;44.38984080200044;2031.5468532459995
Leon3;Leon3;lud;int64_t;optO2-05;32x32;0.020804627999496;13.078015351000433;7.349994617000448;44.38984080200044;1782.3585808399998
Leon3;Leon3;lud;int64_t;optO3-01;32x32;0.020804627999496;13.819319727999757;9.001051264000125;44.38984080200044;1905.428413431
Leon3;Leon3;lud;int64_t;optO3-04;32x32;0.020804627999496;13.300145541999882;9.072130718000151;44.38984080200044;1987.031982422
Leon3;Leon3;lud;int64_t;optO2-00;32x32;0.020804627999496;11.358270071000334;7.02585764899959;44.38984080200044;1681.495978583
Leon3;Leon3;lud;int64_t;optO3-00;32x32;0.020804627999496;13.30351573200005;8.932707517000381;44.38984080200044;1882.582444626
Leon3;Leon3;lud;int64_t;optO2-02;32x32;0.020804627999496;12.503961270999753;7.528342607999548;44.38984080200044;1721.777073697
Leon3;Leon3;lud;int64_t;optO2-03;32x32;0.020804627999496;12.270033437000166;7.415908026000579;44.38984080200044;1741.5156165089998
Leon3;Leon3;lud;int64_t;optO2-01;32x32;0.020804627999496;12.67689732100007;7.494422619999568;44.38984080200044;1701.7173389100003
Leon3;Leon3;lud;int64_t;optO2-06;32x32;0.020804627999496;12.73562396700072;7.540061993000563;44.38984080200044;1802.66398469
Leon3;Leon3;lud;int64_t;optO1-02;32x32;0.020804627999496;11.811306976999733;7.285244917999989;44.38984080200044;1643.8060302130002
Leon3;Leon3;lud;int64_t;optO1-03;32x32;0.020804627999496;11.97387020000042;7.265428083000188;44.38984080200044;1663.0823901009994
Leon3;Leon3;lud;int64_t;optO3-03;32x32;0.020804627999496;12.889108889000454;23.91163902400058;44.38984080200044;1964.5897853129995
Leon3;Leon3;lud;int64_t;optO2-08;32x32;0.020804627999496;13.35055721200024;7.426864163000573;44.38984080200044;1841.79427845
Leon3;Leon3;lud;int64_t;optO1-01;32x32;0.020804627999496;11.777234365999902;7.368182612000055;44.38984080200044;1624.681504623
Leon3;Leon3;lud;int64_t;optO3-02;32x32;0.020804627999496;13.358202637000431;8.937573137999607;44.38984080200044;1927.764684047
Leon3;Leon3;lud;int64_t;optO1-00;32x32;0.020804627999496;11.715146079000078;7.19153822699991;44.38984080200044;1605.495098367
Leon3;Leon3;lud;int64_t;optO2-07;32x32;0.020804627999496;11.364930104999983;6.919625572999394;44.38984080200044;1820.9824246020005
Leon3;Leon3;lud;int8_t;optO5-Ofast;32x32;0.0136974629999713;12.27090649300044;7.544302235999567;44.44642751099991;489.5485824169996
Leon3;Leon3;lud;int8_t;optO2-09;32x32;0.0136974629999713;11.51307246899978;7.171876204;44.44642751099991;312.506396407
Leon3;Leon3;lud;int8_t;optO3-05;32x32;0.0136974629999713;12.40790909399948;7.450565909000034;44.44642751099991;447.0388291320001
Leon3;Leon3;lud;int8_t;optO6-Og;32x32;0.0136974629999713;11.323706321999452;6.84918491299959;44.44642751099991;507.77875789400014
Leon3;Leon3;lud;int8_t;optO4-Os;32x32;0.0136974629999713;13.875214340999264;8.714007267999477;44.44642751099991;469.6681175919998
Leon3;Leon3;lud;int8_t;optO2-05;32x32;0.0136974629999713;11.818984073999673;7.210452289000386;44.44642751099991;237.2184328529997
Leon3;Leon3;lud;int8_t;optO3-01;32x32;0.0136974629999713;12.365903260999858;7.269107737000013;44.44642751099991;352.145082305
Leon3;Leon3;lud;int8_t;optO3-04;32x32;0.0136974629999713;12.587409744999604;7.495262606999859;44.44642751099991;427.1512300709997
Leon3;Leon3;lud;int8_t;optO2-00;32x32;0.0136974629999713;11.468889553999816;7.075038104999749;44.44642751099991;140.75318111599972
Leon3;Leon3;lud;int8_t;optO3-00;32x32;0.0136974629999713;12.4504749179996;7.496373261999906;44.44642751099991;332.4785599449997
Leon3;Leon3;lud;int8_t;optO2-02;32x32;0.0136974629999713;11.866326599999866;7.281348603999959;44.44642751099991;179.25124465499994
Leon3;Leon3;lud;int8_t;optO2-03;32x32;0.0136974629999713;12.56704004300036;7.229225770000085;44.44642751099991;199.09594050199985
Leon3;Leon3;lud;int8_t;optO2-01;32x32;0.0136974629999713;11.90547520500013;7.364974986000107;44.44642751099991;160.0621339889999
Leon3;Leon3;lud;int8_t;optO2-06;32x32;0.0136974629999713;11.711878804999742;7.220707218999905;44.44642751099991;256.1995171149997
Leon3;Leon3;lud;int8_t;optO1-02;32x32;0.0136974629999713;11.89926376800031;7.0945405940001365;44.44642751099991;102.96130231300005
Leon3;Leon3;lud;int8_t;optO1-03;32x32;0.0136974629999713;11.988101791999725;7.144737179000003;44.44642751099991;122.16374498999994
Leon3;Leon3;lud;int8_t;optO3-03;32x32;0.0136974629999713;12.496815013999822;22.514722866000284;44.44642751099991;407.0085267019999
Leon3;Leon3;lud;int8_t;optO2-08;32x32;0.0136974629999713;11.68001279500004;7.396998297999744;44.44642751099991;293.76276474199994
Leon3;Leon3;lud;int8_t;optO1-01;32x32;0.0136974629999713;12.830136009999933;7.327400964999924;44.44642751099991;83.9348574149999
Leon3;Leon3;lud;int8_t;optO3-02;32x32;0.0136974629999713;12.384034651000093;7.395183282999824;44.44642751099991;371.969688877
Leon3;Leon3;lud;int8_t;optO1-00;32x32;0.0136974629999713;12.0006169760004;7.285984653000014;44.44642751099991;63.748008622999805
Leon3;Leon3;lud;int8_t;optO2-07;32x32;0.0136974629999713;11.439481752999654;6.947300433999772;44.44642751099991;274.64554852799984
Arm;Arm;lud;int16_t;optO5-Ofast;32x32;0.0143165819972637;13.733667513995895;7.24329473200487;45.90703699900041;972.7332790280052
Arm;Arm;lud;int16_t;optO2-09;32x32;0.0143165819972637;11.191742119997798;5.911015549994772;45.90703699900041;804.2953158669989
Arm;Arm;lud;int16_t;optO3-05;32x32;0.0143165819972637;14.319059444998857;7.428435779998836;45.90703699900041;929.2244348150052
Arm;Arm;lud;int16_t;optO6-Og;32x32;0.0143165819972637;11.786281216001951;6.240748264004651;45.90703699900041;990.7886769149992
Arm;Arm;lud;int16_t;optO4-Os;32x32;0.0143165819972637;14.272464513996963;8.203415837997454;45.90703699900041;951.7282014290032
Arm;Arm;lud;int16_t;optO2-05;32x32;0.0143165819972637;11.951980562000244;6.917441268997209;45.90703699900041;732.8760021820053
Arm;Arm;lud;int16_t;optO3-01;32x32;0.0143165819972637;12.904964029003168;7.136004059997504;45.90703699900041;844.3065561719995
Arm;Arm;lud;int16_t;optO3-04;32x32;0.0143165819972637;14.485915177996503;7.555764097996871;45.90703699900041;907.4492050710032
Arm;Arm;lud;int16_t;optO2-00;32x32;0.0143165819972637;11.88037861900375;6.415658563004399;45.90703699900041;638.6088629950027
Arm;Arm;lud;int16_t;optO3-00;32x32;0.0143165819972637;12.885347347997596;7.038791493003373;45.90703699900041;824.2402554889995
Arm;Arm;lud;int16_t;optO2-02;32x32;0.0143165819972637;11.862786891993892;6.892663377002464;45.90703699900041;675.9531214630042
Arm;Arm;lud;int16_t;optO2-03;32x32;0.0143165819972637;12.32678613600001;7.0926306399996975;45.90703699900041;695.4144461460019
Arm;Arm;lud;int16_t;optO2-01;32x32;0.0143165819972637;11.780897368997104;6.764644574002887;45.90703699900041;657.1736721800044
Arm;Arm;lud;int16_t;optO2-06;32x32;0.0143165819972637;11.744930516004388;6.528809654002544;45.90703699900041;751.1713417550054
Arm;Arm;lud;int16_t;optO1-02;32x32;0.0143165819972637;14.265374640999651;8.762836240995966;45.90703699900041;599.9602461820032
Arm;Arm;lud;int16_t;optO1-03;32x32;0.0143165819972637;13.294882519003297;7.016825794999022;45.90703699900041;620.293629120999
Arm;Arm;lud;int16_t;optO3-03;32x32;0.0143165819972637;13.565413643998909;7.344931965999422;45.90703699900041;885.3858380840029
Arm;Arm;lud;int16_t;optO2-08;32x32;0.0143165819972637;11.869006738997996;6.833016373995633;45.90703699900041;787.1719892030014
Arm;Arm;lud;int16_t;optO1-01;32x32;0.0143165819972637;18.56759307900211;8.103164471998753;45.90703699900041;576.8998862070002
Arm;Arm;lud;int16_t;optO3-02;32x32;0.0143165819972637;13.076446740000392;7.041757560000406;45.90703699900041;864.4489721190039
Arm;Arm;lud;int16_t;optO1-00;32x32;0.0143165819972637;12.043313674999808;8.636213374004;45.90703699900041;550.1991092899989
Arm;Arm;lud;int16_t;optO2-07;32x32;0.0143165819972637;11.033852145999845;6.217098756998894;45.90703699900041;768.4433548720044
Arm;Arm;lud;int32_t;optO5-Ofast;32x32;0.0111478190010529;13.750049481001042;8.133479094001814;52.849982189;1501.0593477389991
Arm;Arm;lud;int32_t;optO2-09;32x32;0.0111478190010529;11.848158120003063;6.163479786002426;52.849982189;1321.4301483320014
Arm;Arm;lud;int32_t;optO3-05;32x32;0.0111478190010529;13.914208522997797;8.344795958997565;52.849982189;1456.5086208840005
Arm;Arm;lud;int32_t;optO6-Og;32x32;0.0111478190010529;11.59712733800552;6.270689342003607;52.849982189;1518.9492900170007
Arm;Arm;lud;int32_t;optO4-Os;32x32;0.0111478190010529;14.1715494270029;8.453096450997691;52.849982189;1479.1527077940043
Arm;Arm;lud;int32_t;optO2-05;32x32;0.0111478190010529;13.377897538994148;7.911013607001223;52.849982189;1242.0342837800054
Arm;Arm;lud;int32_t;optO3-01;32x32;0.0111478190010529;14.192810544001986;8.625718868999684;52.849982189;1366.637731118004
Arm;Arm;lud;int32_t;optO3-04;32x32;0.0111478190010529;14.23276310700021;8.28677433700068;52.849982189;1434.2216349750015
Arm;Arm;lud;int32_t;optO2-00;32x32;0.0111478190010529;11.798301501003152;6.513601810998807;52.849982189;1139.1406488860011
Arm;Arm;lud;int32_t;optO3-00;32x32;0.0111478190010529;13.91294719099824;8.419400758997654;52.849982189;1343.7892528060038
Arm;Arm;lud;int32_t;optO2-02;32x32;0.0111478190010529;12.475261555002362;7.108288889998221;52.849982189;1179.552597258
Arm;Arm;lud;int32_t;optO2-03;32x32;0.0111478190010529;12.887131724004576;7.2543801620049635;52.849982189;1199.725004812004
Arm;Arm;lud;int32_t;optO2-01;32x32;0.0111478190010529;13.06486728299933;7.705158399003267;52.849982189;1159.9421009819998
Arm;Arm;lud;int32_t;optO2-06;32x32;0.0111478190010529;13.439768050004204;7.666437847001362;52.849982189;1263.1594637290036
Arm;Arm;lud;int32_t;optO1-02;32x32;0.0111478190010529;12.1764173019983;6.725018590004765;52.849982189;1101.6674928220018
Arm;Arm;lud;int32_t;optO1-03;32x32;0.0111478190010529;12.320455829998537;6.798032979997515;52.849982189;1120.8082365049995
Arm;Arm;lud;int32_t;optO3-03;32x32;0.0111478190010529;13.93460886899993;8.548212679001153;52.849982189;1411.6803098610037
Arm;Arm;lud;int32_t;optO2-08;32x32;0.0111478190010529;13.780544855006156;7.902935518002778;52.849982189;1303.391561513003
Arm;Arm;lud;int32_t;optO1-01;32x32;0.0111478190010529;12.781834105000598;7.193224155998905;52.849982189;1082.7475508409989
Arm;Arm;lud;int32_t;optO3-02;32x32;0.0111478190010529;13.979538221996336;8.535828972002491;52.849982189;1389.1763524640046
Arm;Arm;lud;int32_t;optO1-00;32x32;0.0111478190010529;12.250652470000205;6.793529597001907;52.849982189;1062.744008652
Arm;Arm;lud;int32_t;optO2-07;32x32;0.0111478190010529;11.86051799100096;6.634179477994621;52.849982189;1281.6874622800024
Arm;Arm;lud;int64_t;optO5-Ofast;32x32;0.0117778509957133;13.858681614998204;9.72204885899555;52.82057099800295;2051.118798582
Arm;Arm;lud;int64_t;optO2-09;32x32;0.0117778509957133;11.555414969996493;6.499450103998242;52.82057099800295;1859.3972210960053
Arm;Arm;lud;int64_t;optO3-05;32x32;0.0117778509957133;14.130717432999518;9.949606078000215;52.82057099800295;2004.3294116399995
Arm;Arm;lud;int64_t;optO6-Og;32x32;0.0117778509957133;11.730510075001805;6.419299235996732;52.82057099800295;2069.289258773999
Arm;Arm;lud;int64_t;optO4-Os;32x32;0.0117778509957133;14.290171651999117;8.878663165000034;52.82057099800295;2027.5191069810023
Arm;Arm;lud;int64_t;optO2-05;32x32;0.0117778509957133;13.424295055003313;9.632949874998303;52.82057099800295;1776.7949246729986
Arm;Arm;lud;int64_t;optO3-01;32x32;0.0117778509957133;14.300844324003265;10.361199945000408;52.82057099800295;1907.8093535360024
Arm;Arm;lud;int64_t;optO3-04;32x32;0.0117778509957133;14.140632978000212;9.978740586004278;52.82057099800295;1980.2273936850036
Arm;Arm;lud;int64_t;optO2-00;32x32;0.0117778509957133;11.738948393998726;6.609718252999301;52.82057099800295;1667.7819394809994
Arm;Arm;lud;int64_t;optO3-00;32x32;0.0117778509957133;13.888877495999624;9.81711780600017;52.82057099800295;1883.1281721060004
Arm;Arm;lud;int64_t;optO2-02;32x32;0.0117778509957133;12.764507874002447;7.457069819000026;52.82057099800295;1710.4848086440034
Arm;Arm;lud;int64_t;optO2-03;32x32;0.0117778509957133;12.923751663001894;7.4727259969949955;52.82057099800295;1730.900302465001
Arm;Arm;lud;int64_t;optO2-01;32x32;0.0117778509957133;13.494799147003503;8.942052992999379;52.82057099800295;1690.2446612159983
Arm;Arm;lud;int64_t;optO2-06;32x32;0.0117778509957133;13.54820908200054;9.366707044995565;52.82057099800295;1799.728629076002
Arm;Arm;lud;int64_t;optO1-02;32x32;0.0117778509957133;12.78372666300129;7.102247044000251;52.82057099800295;1630.2517289899988
Arm;Arm;lud;int64_t;optO1-03;32x32;0.0117778509957133;12.126011733002088;7.015947393003444;52.82057099800295;1649.414545781001
Arm;Arm;lud;int64_t;optO3-03;32x32;0.0117778509957133;14.158952553996642;9.96390419799718;52.82057099800295;1956.087459265
Arm;Arm;lud;int64_t;optO2-08;32x32;0.0117778509957133;13.795930300999316;9.6849093790006;52.82057099800295;1841.322259025001
Arm;Arm;lud;int64_t;optO1-01;32x32;0.0117778509957133;12.37372123500245;7.166962498005887;52.82057099800295;1610.3401062710036
Arm;Arm;lud;int64_t;optO3-02;32x32;0.0117778509957133;14.250075399999332;9.867344596001203;52.82057099800295;1931.9456270640003
Arm;Arm;lud;int64_t;optO1-00;32x32;0.0117778509957133;12.15641573999892;6.765216332001728;52.82057099800295;1590.760932738005
Arm;Arm;lud;int64_t;optO2-07;32x32;0.0117778509957133;11.420567116998429;6.649380517999816;52.82057099800295;1817.817771482005
Arm;Arm;lud;int8_t;optO5-Ofast;32x32;0.0171071029981249;12.063169941000524;6.851388589995622;49.93881574000261;466.7009761170048
Arm;Arm;lud;int8_t;optO2-09;32x32;0.0171071029981249;12.236608522005554;6.2358203519979725;49.93881574000261;310.2260490650005
Arm;Arm;lud;int8_t;optO3-05;32x32;0.0171071029981249;12.338692567995167;7.07299399600015;49.93881574000261;426.39340322800126
Arm;Arm;lud;int8_t;optO6-Og;32x32;0.0171071029981249;11.016231806002908;5.82943066500593;49.93881574000261;483.5676386420018
Arm;Arm;lud;int8_t;optO4-Os;32x32;0.0171071029981249;13.352117661001104;7.988355887995567;49.93881574000261;447.7646923409993
Arm;Arm;lud;int8_t;optO2-05;32x32;0.0171071029981249;11.677234729999329;6.768565737002064;49.93881574000261;237.2977906540036
Arm;Arm;lud;int8_t;optO3-01;32x32;0.0171071029981249;12.352846989000682;7.060077131995058;49.93881574000261;349.08746979900025
Arm;Arm;lud;int8_t;optO3-04;32x32;0.0171071029981249;12.1838990010001;6.824260023000534;49.93881574000261;406.9529813410045
Arm;Arm;lud;int8_t;optO2-00;32x32;0.0171071029981249;11.361066948004009;6.469318058996578;49.93881574000261;143.7711475690012
Arm;Arm;lud;int8_t;optO3-00;32x32;0.0171071029981249;12.446665261995804;6.960168117002468;49.93881574000261;329.65542927500064
Arm;Arm;lud;int8_t;optO2-02;32x32;0.0171071029981249;11.720508279002388;6.620570277002116;49.93881574000261;180.63110172300367
Arm;Arm;lud;int8_t;optO2-03;32x32;0.0171071029981249;12.468068007998228;7.035729000999709;49.93881574000261;200.15453967000207
Arm;Arm;lud;int8_t;optO2-01;32x32;0.0171071029981249;11.690474930001074;6.782280394996633;49.93881574000261;162.26997172600386
Arm;Arm;lud;int8_t;optO2-06;32x32;0.0171071029981249;11.662729399002274;6.81495366099989;49.93881574000261;255.8017123440004
Arm;Arm;lud;int8_t;optO1-02;32x32;0.0171071029981249;11.769666699001393;6.652453394999611;49.93881574000261;107.37312471600308
Arm;Arm;lud;int8_t;optO1-03;32x32;0.0171071029981249;11.887149738002336;6.628584957004932;49.93881574000261;125.91371879199868
Arm;Arm;lud;int8_t;optO3-03;32x32;0.0171071029981249;12.453077988000588;7.117965929995989;49.93881574000261;387.9077069060004
Arm;Arm;lud;int8_t;optO2-08;32x32;0.0171071029981249;11.73383268500038;6.742564484004106;49.93881574000261;291.720714684001
Arm;Arm;lud;int8_t;optO1-01;32x32;0.0171071029981249;13.108590135001576;6.766666677998728;49.93881574000261;88.93121710800187
Arm;Arm;lud;int8_t;optO3-02;32x32;0.0171071029981249;12.189574734002235;7.021469641003932;49.93881574000261;368.3177260670054
Arm;Arm;lud;int8_t;optO1-00;32x32;0.0171071029981249;12.416526267996232;6.657504429000255;49.93881574000261;69.03557898999861
Arm;Arm;lud;int8_t;optO2-07;32x32;0.0171071029981249;11.0326791050029;6.37076188899664;49.93881574000261;273.2242979069997
Atmega328p;Atmega328p;lud;int16_t;optO5-Ofast;32x32;0.0164790290000382;13.543942573000097;6.7549647750129225;48.37001351900108;982.2142305849992
Atmega328p;Atmega328p;lud;int16_t;optO2-09;32x32;0.0164790290000382;12.25572774000466;6.544139854988316;48.37001351900108;820.0861717029911
Atmega328p;Atmega328p;lud;int16_t;optO3-05;32x32;0.0164790290000382;13.917999052995585;6.905567275010981;48.37001351900108;940.4511375400034
Atmega328p;Atmega328p;lud;int16_t;optO6-Og;32x32;0.0164790290000382;11.906727977009725;6.288119958000607;48.37001351900108;1000.4419870409912
Atmega328p;Atmega328p;lud;int16_t;optO4-Os;32x32;0.0164790290000382;14.441697634989396;6.969177867998951;48.37001351900108;961.8847328179982
Atmega328p;Atmega328p;lud;int16_t;optO2-05;32x32;0.0164790290000382;12.505371692997867;6.5835377919866005;48.37001351900108;743.9781697779981
Atmega328p;Atmega328p;lud;int16_t;optO3-01;32x32;0.0164790290000382;13.715094481012784;6.774772759992629;48.37001351900108;861.4795551650022
Atmega328p;Atmega328p;lud;int16_t;optO3-04;32x32;0.0164790290000382;13.991095306002537;6.75956257400685;48.37001351900108;919.5743518560048
Atmega328p;Atmega328p;lud;int16_t;optO2-00;32x32;0.0164790290000382;12.26108777600166;6.547891815003823;48.37001351900108;645.317166666995
Atmega328p;Atmega328p;lud;int16_t;optO3-00;32x32;0.0164790290000382;14.01708937100193;6.821566462996998;48.37001351900108;840.958670174994
Atmega328p;Atmega328p;lud;int16_t;optO2-02;32x32;0.0164790290000382;12.763831690012012;7.172700144001283;48.37001351900108;684.8716545329953
Atmega328p;Atmega328p;lud;int16_t;optO2-03;32x32;0.0164790290000382;13.446845149010189;7.150328828007332;48.37001351900108;705.4954775549995
Atmega328p;Atmega328p;lud;int16_t;optO2-01;32x32;0.0164790290000382;12.773384485990391;6.760576884000329;48.37001351900108;664.8934119600017
Atmega328p;Atmega328p;lud;int16_t;optO2-06;32x32;0.0164790290000382;12.551231302000817;6.710607503991923;48.37001351900108;763.2831160399946
Atmega328p;Atmega328p;lud;int16_t;optO1-02;32x32;0.0164790290000382;12.75003644300159;6.762552107000374;48.37001351900108;606.6963149380026
Atmega328p;Atmega328p;lud;int16_t;optO1-03;32x32;0.0164790290000382;12.769070077993092;6.958762412992655;48.37001351900108;626.4838197200006
Atmega328p;Atmega328p;lud;int16_t;optO3-03;32x32;0.0164790290000382;13.678605687993697;2.969995955005288;48.37001351900108;898.7806496480043
Atmega328p;Atmega328p;lud;int16_t;optO2-08;32x32;0.0164790290000382;12.506719486002112;6.9604444640135625;48.37001351900108;801.2526317360025
Atmega328p;Atmega328p;lud;int16_t;optO1-01;32x32;0.0164790290000382;14.112970521004172;6.916942213996663;48.37001351900108;587.127874206999
Atmega328p;Atmega328p;lud;int16_t;optO3-02;32x32;0.0164790290000382;13.783001810996211;6.748369916997035;48.37001351900108;882.0710224119975
Atmega328p;Atmega328p;lud;int16_t;optO1-00;32x32;0.0164790290000382;13.026595097995596;6.80942453800526;48.37001351900108;566.0412937359943
Atmega328p;Atmega328p;lud;int16_t;optO2-07;32x32;0.0164790290000382;12.054937502995015;6.378772854994168;48.37001351900108;781.7630874290044
Atmega328p;Atmega328p;lud;int32_t;optO5-Ofast;32x32;0.0105861329939216;13.745241999000427;6.55899310100358;48.54370637999091;1502.6851530479908
Atmega328p;Atmega328p;lud;int32_t;optO2-09;32x32;0.0105861329939216;11.934563742994214;6.167013444995973;48.54370637999091;1338.560152645994
Atmega328p;Atmega328p;lud;int32_t;optO3-05;32x32;0.0105861329939216;13.899274023002365;6.718132273992524;48.54370637999091;1461.0252480619963
